2010-02-20 23:31:10;24.81;24.75;-11.31
2010-02-20 23:31:23;24.81;24.75;-11.19
2010-02-20 23:31:36;24.81;24.69;-10.38
2010-02-20 23:31:49;24.81;24.69;-10.62
2010-02-20 23:32:02;24.75;24.69;-11.00
2010-02-20 23:32:15;24.75;24.69;-11.31
2010-02-20 23:32:29;24.75;24.69;-11.50
2010-02-20 23:32:42;24.75;24.69;-10.81
2010-02-20 23:32:55;24.75;24.69;-10.81
2010-02-20 23:33:08;24.75;24.69;-10.31
2010-02-20 23:33:21;24.75;24.69;-10.00
2010-02-20 23:33:34;24.75;24.69;-9.56
2010-02-20 23:33:47;24.75;24.69;-9.19
2010-02-20 23:34:00;24.75;24.62;-8.81
2010-02-20 23:34:13;24.69;24.69;-8.56
2010-02-20 23:34:26;24.69;24.62;-9.38
2010-02-20 23:34:39;24.69;24.62;-9.81
2010-02-20 23:34:52;24.69;24.62;-9.38
2010-02-20 23:35:06;24.69;24.62;-8.69
2010-02-20 23:35:19;24.62;24.56;-9.00
2010-02-20 23:35:32;24.62;24.56;-9.00
2010-02-20 23:35:45;24.62;24.56;-8.38
2010-02-20 23:35:58;24.62;24.56;-7.81
2010-02-20 23:36:11;24.62;24.56;-7.94
2010-02-20 23:36:24;24.62;24.56;-8.00
2010-02-20 23:36:37;24.62;24.56;-8.50
2010-02-20 23:36:50;24.56;24.56;-9.25
2010-02-20 23:37:03;24.62;24.56;-9.31
2010-02-20 23:37:16;24.56;24.50;-8.50
2010-02-20 23:37:30;24.56;24.50;-8.19
2010-02-20 23:37:43;24.56;24.50;-8.62
2010-02-20 23:37:56;24.56;24.50;-8.44
2010-02-20 23:38:09;24.56;24.50;-9.12
2010-02-20 23:38:22;24.56;24.50;-9.19
2010-02-20 23:38:35;24.56;24.50;-8.12
2010-02-20 23:38:48;24.56;24.50;-7.19
2010-02-20 23:39:01;24.56;24.50;-6.94
2010-02-20 23:39:14;24.56;24.50;-6.62
2010-02-20 23:39:27;24.50;24.44;-6.81
2010-02-20 23:39:40;24.56;24.50;-6.94
2010-02-20 23:39:53;24.50;24.44;-6.25
2010-02-20 23:40:07;24.50;24.44;-6.81
2010-02-20 23:40:20;24.50;24.44;-6.44
2010-02-20 23:40:33;24.50;24.44;-6.44
2010-02-20 23:40:46;24.50;24.38;-6.00
2010-02-20 23:40:59;24.50;24.38;-5.88
2010-02-20 23:41:12;24.44;24.38;-6.06
2010-02-20 23:41:25;24.50;24.50;-6.69
2010-02-20 23:41:38;24.56;24.50;-7.31
2010-02-20 23:41:51;24.56;24.50;-7.94
2010-02-20 23:42:04;24.62;24.56;-9.69
2010-02-20 23:42:17;24.62;24.56;-9.75
2010-02-20 23:42:30;24.62;24.56;-9.62
2010-02-20 23:42:44;24.69;24.62;-10.31
2010-02-20 23:42:57;24.69;24.62;-10.81
2010-02-20 23:43:10;24.69;24.62;-10.44
2010-02-20 23:43:23;24.69;24.62;-10.31
2010-02-20 23:43:36;24.69;24.62;-9.31
2010-02-20 23:43:49;24.69;24.62;-8.06
2010-02-20 23:44:02;24.69;24.69;-7.12
2010-02-20 23:44:15;24.75;24.69;-6.62
2010-02-20 23:44:28;24.75;24.69;-6.44
2010-02-20 23:44:41;24.75;24.69;-6.00
2010-02-20 23:44:54;24.75;24.75;-5.81
2010-02-20 23:45:07;24.75;24.75;-6.69
2010-02-20 23:45:21;24.75;24.75;-7.38
2010-02-20 23:45:34;24.75;24.75;-7.31
2010-02-20 23:45:47;24.75;24.75;-7.50
2010-02-20 23:46:00;24.75;24.75;-8.19
2010-02-20 23:46:13;24.81;24.75;-8.81
2010-02-20 23:46:26;24.81;24.75;-9.56
2010-02-20 23:46:39;24.81;24.75;-9.50
2010-02-20 23:46:52;24.81;24.75;-9.75
2010-02-20 23:47:05;24.81;24.81;-9.06
2010-02-20 23:47:18;24.88;24.81;-7.94
2010-02-20 23:47:31;24.88;24.81;-8.06
2010-02-20 23:47:44;24.88;24.81;-7.94
2010-02-20 23:47:58;24.88;24.81;-6.94
2010-02-20 23:48:11;24.81;24.81;-6.00
2010-02-20 23:48:24;24.88;24.81;-5.31
2010-02-20 23:48:37;24.81;24.75;-4.88
2010-02-20 23:48:50;24.81;24.75;-4.69
2010-02-20 23:49:03;24.81;24.75;-4.56
2010-02-20 23:49:16;24.81;24.69;-5.44
2010-02-20 23:49:29;24.81;24.69;-6.25
2010-02-20 23:49:42;24.81;24.69;-6.69
2010-02-20 23:49:55;24.75;24.69;-6.69
2010-02-20 23:50:08;24.75;24.69;-6.81
2010-02-20 23:50:21;24.75;24.69;-7.44
2010-02-20 23:50:35;24.75;24.69;-8.12
